#,id,kwota_rekompensaty,kwota_rekompensaty_oryginalna,roznica,mediana
1431,2105682,125.00,250.00,125,125
1432,2108457,125.00,250.00,125,125
1433,2108482,125.00,250.00,125,125
1434,2100612,125.00,250.00,125,125
1435,2100656,125.00,250.00,125,125
1436,2100615,125.00,250.00,125,125
1437,2100659,125.00,250.00,125,125
1438,2103256,125.00,250.00,125,125
1439,2103258,125.00,250.00,125,125
1440,2122041,125.00,250.00,125,125
1441,2122048,125.00,250.00,125,125
1442,2105727,125.00,250.00,125,125
1443,2105729,125.00,250.00,125,125
1444,2100694,125.00,250.00,125,125
1445,2100698,125.00,250.00,125,125
1446,2103396,125.00,250.00,125,125
1447,2103394,125.00,250.00,125,125
1448,2100768,125.00,250.00,125,125
1449,2100772,125.00,250.00,125,125
1450,2108582,125.00,250.00,125,125
1451,2100908,125.00,250.00,125,125
1452,2108587,125.00,250.00,125,125
1453,2103455,125.00,250.00,125,125
1454,2075202,125.00,250.00,125,125
1455,2075207,125.00,250.00,125,125
1456,2105856,125.00,250.00,125,125
1457,2103457,125.00,250.00,125,125
1458,2114727,125.00,250.00,125,125
1459,2114729,125.00,250.00,125,125
1460,2105854,125.00,250.00,125,125
1461,2103507,125.00,250.00,125,125
1462,2103505,125.00,250.00,125,125
1463,2103732,125.00,250.00,125,125
1464,2105996,125.00,250.00,125,125
1465,2105992,125.00,250.00,125,125
1466,2103730,125.00,250.00,125,125
1467,2114775,125.00,250.00,125,125
1468,2103760,125.00,250.00,125,125
1469,2103761,125.00,250.00,125,125
1470,2106240,125.00,250.00,125,125
1471,2111077,125.00,250.00,125,125
1472,2111079,125.00,250.00,125,125
1473,2106237,125.00,250.00,125,125
1474,2114778,125.00,250.00,125,125
1475,2103887,125.00,250.00,125,125
1476,2103888,125.00,250.00,125,125
1477,2122076,125.00,250.00,125,125
1478,2122082,125.00,250.00,125,125
1479,2104032,125.00,250.00,125,125
1480,2142519,125.00,250.00,125,125
1481,2104036,125.00,250.00,125,125
1482,2106406,125.00,250.00,125,125
1483,2111149,125.00,250.00,125,125
1484,2106404,125.00,250.00,125,125
1485,2111147,125.00,250.00,125,125
1486,2104216,125.00,250.00,125,125
1487,2142524,125.00,250.00,125,125
1488,2104214,125.00,250.00,125,125
1489,2106477,125.00,250.00,125,125
1490,2106441,125.00,250.00,125,125
1491,2125749,125.00,250.00,125,125
1492,2125750,125.00,250.00,125,125
1493,2106443,125.00,250.00,125,125
1494,2104246,125.00,250.00,125,125
1495,2106475,125.00,250.00,125,125
1496,2104244,125.00,250.00,125,125
1497,2106569,125.00,250.00,125,125
1498,2106567,125.00,250.00,125,125
1499,2111228,125.00,250.00,125,125
1500,2111231,125.00,250.00,125,125
1501,2104379,125.00,250.00,125,125
1502,2111262,125.00,250.00,125,125
1503,2111242,125.00,250.00,125,125
1504,2106702,125.00,250.00,125,125
1505,2104377,125.00,250.00,125,125
1506,2106718,125.00,250.00,125,125
1507,2106704,125.00,250.00,125,125
1508,2114903,125.00,250.00,125,125
1509,2114905,125.00,250.00,125,125
1510,2109187,125.00,250.00,125,125
1511,2109184,125.00,250.00,125,125
1512,2109215,125.00,250.00,125,125
1513,2109218,125.00,250.00,125,125
1514,2106884,125.00,250.00,125,125
1515,2106917,125.00,250.00,125,125
1516,2109251,125.00,250.00,125,125
1517,2106886,125.00,250.00,125,125
1518,2104524,125.00,250.00,125,125
1519,2104526,125.00,250.00,125,125
1520,2109248,125.00,250.00,125,125
1521,2111350,125.00,250.00,125,125
1522,2106919,125.00,250.00,125,125
1523,2109276,125.00,250.00,125,125
1524,2109279,125.00,250.00,125,125
1525,2111348,125.00,250.00,125,125
1526,2114953,125.00,250.00,125,125
1527,2114950,125.00,250.00,125,125
1528,2104640,125.00,250.00,125,125
1529,2104744,125.00,250.00,125,125
1530,2104745,125.00,250.00,125,125
1531,2104638,125.00,250.00,125,125
1532,2104690,125.00,250.00,125,125
1533,2107021,125.00,250.00,125,125
1534,2107022,125.00,250.00,125,125
1535,2106991,125.00,250.00,125,125
1536,2104713,125.00,250.00,125,125
1537,2106993,125.00,250.00,125,125
1538,2104665,125.00,250.00,125,125
1539,2114987,125.00,250.00,125,125
1540,2114989,125.00,250.00,125,125
1541,2104663,125.00,250.00,125,125
1542,2104715,125.00,250.00,125,125
1543,2104688,125.00,250.00,125,125
1544,2107272,125.00,250.00,125,125
1545,2101482,125.00,250.00,125,125
1546,2107052,125.00,250.00,125,125
1547,2107054,125.00,250.00,125,125
1548,2107274,125.00,250.00,125,125
1549,2104768,125.00,250.00,125,125
1550,2096090,125.00,250.00,125,125
1551,2109370,125.00,250.00,125,125
1552,2109394,125.00,250.00,125,125
1553,2107313,125.00,250.00,125,125
1554,2107315,125.00,250.00,125,125
1555,2109373,125.00,250.00,125,125
1556,2149609,125.00,250.00,125,125
1557,2107421,125.00,250.00,125,125
1558,2107423,125.00,250.00,125,125
1559,2107449,125.00,250.00,125,125
1560,2118680,125.00,250.00,125,125
1561,2118684,125.00,250.00,125,125
1562,2107451,125.00,250.00,125,125
1563,2107555,125.00,250.00,125,125
1564,2107558,125.00,250.00,125,125
1565,2111826,125.00,250.00,125,125
1566,2107686,125.00,250.00,125,125
1567,2107690,125.00,250.00,125,125
1568,2111824,125.00,250.00,125,125
1569,2107720,125.00,250.00,125,125
1570,2107718,125.00,250.00,125,125
1571,2110156,125.00,250.00,125,125
1572,2110159,125.00,250.00,125,125
1573,2075531,125.00,250.00,125,125
1574,2111980,125.00,250.00,125,125
1575,2111971,125.00,250.00,125,125
1576,2110334,125.00,250.00,125,125
1577,2107807,125.00,250.00,125,125
1578,2110336,125.00,250.00,125,125
1579,2115277,125.00,250.00,125,125
1580,2115261,125.00,250.00,125,125
1581,2115263,125.00,250.00,125,125
1582,2107809,125.00,250.00,125,125
1583,2115282,125.00,250.00,125,125
1584,2118811,125.00,250.00,125,125
1585,2115308,125.00,250.00,125,125
1586,2110444,125.00,250.00,125,125
1587,2110445,125.00,250.00,125,125
1588,2115310,125.00,250.00,125,125
1589,2136308,125.00,250.00,125,125
1590,2110474,125.00,250.00,125,125
1591,2136312,125.00,250.00,125,125
1592,2110473,125.00,250.00,125,125
1593,2110511,125.00,250.00,125,125
1594,2118812,125.00,250.00,125,125
1595,2112275,125.00,250.00,125,125
1596,2112270,125.00,250.00,125,125
1597,2110512,125.00,250.00,125,125
1598,2112407,125.00,250.00,125,125
1599,2149607,125.00,250.00,125,125
1600,2112408,125.00,250.00,125,125
1601,2118855,125.00,250.00,125,125
1602,2118853,125.00,250.00,125,125
1603,2112515,125.00,250.00,125,125
1604,2118949,125.00,250.00,125,125
1605,2118952,125.00,250.00,125,125
1606,2112512,125.00,250.00,125,125
1607,2112513,125.00,250.00,125,125
1608,2112514,125.00,250.00,125,125
1609,2112674,125.00,250.00,125,125
1610,2112625,125.00,250.00,125,125
1611,2112680,125.00,250.00,125,125
1612,2112560,125.00,250.00,125,125
1613,2112563,125.00,250.00,125,125
1614,2112552,125.00,250.00,125,125
1615,2112556,125.00,250.00,125,125
1616,2075801,125.00,250.00,125,125
1617,2115754,125.00,250.00,125,125
1618,2115755,125.00,250.00,125,125
1619,2112626,125.00,250.00,125,125
1620,2112853,125.00,250.00,125,125
1621,2112857,125.00,250.00,125,125
1622,2115936,125.00,250.00,125,125
1623,2115902,125.00,250.00,125,125
1624,2115941,125.00,250.00,125,125
1625,2115903,125.00,250.00,125,125
1626,2125878,125.00,250.00,125,125
1627,2113011,125.00,250.00,125,125
1628,2125880,125.00,250.00,125,125
1629,2113013,125.00,250.00,125,125
1630,2113267,125.00,250.00,125,125
1631,2119024,125.00,250.00,125,125
1632,2113271,125.00,250.00,125,125
1633,2119081,125.00,250.00,125,125
1634,2119084,125.00,250.00,125,125
1635,2116091,125.00,250.00,125,125
1636,2116094,125.00,250.00,125,125
1637,2113309,125.00,250.00,125,125
1638,2113321,125.00,250.00,125,125
1639,2113333,125.00,250.00,125,125
1640,2113311,125.00,250.00,125,125
1641,2113314,125.00,250.00,125,125
1642,2113315,125.00,250.00,125,125
1643,2113319,125.00,250.00,125,125
1644,2113328,125.00,250.00,125,125
1645,2113322,125.00,250.00,125,125
1646,2113331,125.00,250.00,125,125
1647,2113327,125.00,250.00,125,125
1648,2113329,125.00,250.00,125,125
1649,2113390,125.00,250.00,125,125
1650,2113387,125.00,250.00,125,125
1651,2113326,125.00,250.00,125,125
1652,2113334,125.00,250.00,125,125
1653,2113317,125.00,250.00,125,125
1654,2113325,125.00,250.00,125,125
1655,2113584,125.00,250.00,125,125
1656,2113580,125.00,250.00,125,125
1657,2119172,125.00,250.00,125,125
1658,2113799,125.00,250.00,125,125
1659,2113804,125.00,250.00,125,125
1660,2119175,125.00,250.00,125,125
1661,2119142,125.00,250.00,125,125
1662,2119145,125.00,250.00,125,125
1663,2125911,125.00,250.00,125,125
1664,2114051,125.00,250.00,125,125
1665,2114053,125.00,250.00,125,125
1666,2114078,125.00,250.00,125,125
1667,2116283,125.00,250.00,125,125
1668,2114082,125.00,250.00,125,125
1669,2116289,125.00,250.00,125,125
1670,2081954,125.00,250.00,125,125
1671,2125910,125.00,250.00,125,125
1672,2114315,125.00,250.00,125,125
1673,2114269,125.00,250.00,125,125
1674,2119329,125.00,250.00,125,125
1675,2119334,125.00,250.00,125,125
1676,2114271,125.00,250.00,125,125
1677,2114345,125.00,250.00,125,125
1678,2114313,125.00,250.00,125,125
1679,2114342,125.00,250.00,125,125
1680,2076195,125.00,250.00,125,125
1681,2114465,125.00,250.00,125,125
1682,2076197,125.00,250.00,125,125
1683,2114469,125.00,250.00,125,125
1684,2119368,125.00,250.00,125,125
1685,2119413,125.00,250.00,125,125
1686,2116417,125.00,250.00,125,125
1687,2116418,125.00,250.00,125,125
1688,2119366,125.00,250.00,125,125
1689,2116443,125.00,250.00,125,125
1690,2119411,125.00,250.00,125,125
1691,2116445,125.00,250.00,125,125
1692,2119471,125.00,250.00,125,125
1693,2119475,125.00,250.00,125,125
1694,2116474,125.00,250.00,125,125
1695,2119444,125.00,250.00,125,125
1696,2119441,125.00,250.00,125,125
1697,2116471,125.00,250.00,125,125
1698,2125974,125.00,250.00,125,125
1699,2125970,125.00,250.00,125,125
1700,2119584,125.00,250.00,125,125
1701,2119587,125.00,250.00,125,125
1702,2116578,125.00,250.00,125,125
1703,2116580,125.00,250.00,125,125
1704,2119629,125.00,250.00,125,125
1705,2116796,125.00,250.00,125,125
1706,2119632,125.00,250.00,125,125
1707,2116798,125.00,250.00,125,125
1708,2122653,125.00,250.00,125,125
1709,2119671,125.00,250.00,125,125
1710,2122691,125.00,250.00,125,125
1711,2119668,125.00,250.00,125,125
1712,2122655,125.00,250.00,125,125
1713,2122718,125.00,250.00,125,125
1714,2122687,125.00,250.00,125,125
1715,2122721,125.00,250.00,125,125
1716,2119775,125.00,250.00,125,125
1717,2116894,125.00,250.00,125,125
1718,2116897,125.00,250.00,125,125
1719,2119749,125.00,250.00,125,125
1720,2085706,125.00,250.00,125,125
1721,2119714,125.00,250.00,125,125
1722,2119718,125.00,250.00,125,125
1723,2119778,125.00,250.00,125,125
1724,2119745,125.00,250.00,125,125
1725,2117249,125.00,250.00,125,125
1726,2082302,125.00,250.00,125,125
1727,2117266,125.00,250.00,125,125
1728,2082315,125.00,250.00,125,125
1729,2126230,125.00,250.00,125,125
1730,2117248,125.00,250.00,125,125
1731,2126219,125.00,250.00,125,125
1732,2117263,125.00,250.00,125,125
1733,2126229,125.00,250.00,125,125
1734,2120096,125.00,250.00,125,125
1735,2117367,125.00,250.00,125,125
1736,2117371,125.00,250.00,125,125
1737,2120095,125.00,250.00,125,125
1738,2126222,125.00,250.00,125,125
1739,2117409,125.00,250.00,125,125
1740,2117407,125.00,250.00,125,125
1741,2120112,125.00,250.00,125,125
1742,2120115,125.00,250.00,125,125
1743,2126327,125.00,250.00,125,125
1744,2122927,125.00,250.00,125,125
1745,2122923,125.00,250.00,125,125
1746,2082349,125.00,250.00,125,125
1747,2126288,125.00,250.00,125,125
1748,2126284,125.00,250.00,125,125
1749,2120252,125.00,250.00,125,125
1750,2120254,125.00,250.00,125,125
1751,2130024,125.00,250.00,125,125
1752,2117642,125.00,250.00,125,125
1753,2117639,125.00,250.00,125,125
1754,2130051,125.00,250.00,125,125
1755,2130023,125.00,250.00,125,125
1756,2126331,125.00,250.00,125,125
1757,2120309,125.00,250.00,125,125
1758,2082382,125.00,250.00,125,125
1759,2120312,125.00,250.00,125,125
1760,2123287,125.00,250.00,125,125
1761,2123329,125.00,250.00,125,125
1762,2123292,125.00,250.00,125,125
1763,2117786,125.00,250.00,125,125
1764,2117783,125.00,250.00,125,125
1765,2117970,125.00,250.00,125,125
1766,2117966,125.00,250.00,125,125
1767,2126364,125.00,250.00,125,125
1768,2126367,125.00,250.00,125,125
1769,2130052,125.00,250.00,125,125
1770,2123333,125.00,250.00,125,125
1771,2123448,125.00,250.00,125,125
1772,2080708,125.00,250.00,125,125
1773,2123454,125.00,250.00,125,125
1774,2082678,125.00,250.00,125,125
1775,2126468,125.00,250.00,125,125
1776,2126467,125.00,250.00,125,125
1777,2082685,125.00,250.00,125,125
1778,2123537,125.00,250.00,125,125
1779,2123581,125.00,250.00,125,125
1780,2123498,125.00,250.00,125,125
1781,2123516,125.00,250.00,125,125
1782,2120866,125.00,250.00,125,125
1783,2120865,125.00,250.00,125,125
1784,2080913,125.00,250.00,125,125
1785,2123497,125.00,250.00,125,125
1786,2120830,125.00,250.00,125,125
1787,2123521,125.00,250.00,125,125
1788,2123542,125.00,250.00,125,125
1789,2126799,125.00,250.00,125,125
1790,2120827,125.00,250.00,125,125
1791,2126729,125.00,250.00,125,125
1792,2126726,125.00,250.00,125,125
1793,2123620,125.00,250.00,125,125
1794,2123587,125.00,250.00,125,125
1795,2086013,125.00,250.00,125,125
1796,2123678,125.00,250.00,125,125
1797,2126888,125.00,250.00,125,125
1798,2126886,125.00,250.00,125,125
1799,2123681,125.00,250.00,125,125
1800,2126801,125.00,250.00,125,125
1801,2123624,125.00,250.00,125,125
1802,2123714,125.00,250.00,125,125
1803,2121206,125.00,250.00,125,125
1804,2123710,125.00,250.00,125,125
1805,2121212,125.00,250.00,125,125
1806,2083190,125.00,250.00,125,125
1807,2123811,125.00,250.00,125,125
1808,2123742,125.00,250.00,125,125
1809,2123744,125.00,250.00,125,125
1810,2121404,125.00,250.00,125,125
1811,2121401,125.00,250.00,125,125
1812,2123775,125.00,250.00,125,125
1813,2123777,125.00,250.00,125,125
1814,2123805,125.00,250.00,125,125
1815,2089525,125.00,250.00,125,125
1816,2121582,125.00,250.00,125,125
1817,2121586,125.00,250.00,125,125
1818,2121625,125.00,250.00,125,125
1819,2121621,125.00,250.00,125,125
1820,2092610,125.00,250.00,125,125
1821,2123923,125.00,250.00,125,125
1822,2123925,125.00,250.00,125,125
1823,2089556,125.00,250.00,125,125
1824,2126970,125.00,250.00,125,125
1825,2121968,125.00,250.00,125,125
1826,2126975,125.00,250.00,125,125
1827,2121828,125.00,250.00,125,125
1828,2121831,125.00,250.00,125,125
1829,2096276,125.00,250.00,125,125
1830,2121964,125.00,250.00,125,125
1831,2124028,125.00,250.00,125,125
1832,2124031,125.00,250.00,125,125
1833,2083729,125.00,250.00,125,125
1834,2124068,125.00,250.00,125,125
1835,2124070,125.00,250.00,125,125
1836,2124359,125.00,250.00,125,125
1837,2127203,125.00,250.00,125,125
1838,2124361,125.00,250.00,125,125
1839,2127207,125.00,250.00,125,125
1840,2124326,125.00,250.00,125,125
1841,2124329,125.00,250.00,125,125
1842,2124449,125.00,250.00,125,125
1843,2127349,125.00,250.00,125,125
1844,2124428,125.00,250.00,125,125
1845,2130310,125.00,250.00,125,125
1846,2124391,125.00,250.00,125,125
1847,2130314,125.00,250.00,125,125
1848,2124387,125.00,250.00,125,125
1849,2086841,125.00,250.00,125,125
1850,2127347,125.00,250.00,125,125
1851,2124453,125.00,250.00,125,125
1852,2124426,125.00,250.00,125,125
1853,2142628,125.00,250.00,125,125
1854,2130535,125.00,250.00,125,125
1855,2142631,125.00,250.00,125,125
1856,2124561,125.00,250.00,125,125
1857,2127451,125.00,250.00,125,125
1858,2130543,125.00,250.00,125,125
1859,2124654,125.00,250.00,125,125
1860,2133761,125.00,250.00,125,125
1861,2133762,125.00,250.00,125,125
1862,2124624,125.00,250.00,125,125
1863,2124650,125.00,250.00,125,125
1864,2127448,125.00,250.00,125,125
1865,2124553,125.00,250.00,125,125
1866,2124619,125.00,250.00,125,125
1867,2125697,125.00,250.00,125,125
1868,2124683,125.00,250.00,125,125
1869,2124680,125.00,250.00,125,125
1870,2124705,125.00,250.00,125,125
1871,2124710,125.00,250.00,125,125
1872,2130708,125.00,250.00,125,125
1873,2133912,125.00,250.00,125,125
1874,2133948,125.00,250.00,125,125
1875,2133918,125.00,250.00,125,125
1876,2130713,125.00,250.00,125,125
1877,2133952,125.00,250.00,125,125
1878,2124762,125.00,250.00,125,125
1879,2127641,125.00,250.00,125,125
1880,2124761,125.00,250.00,125,125
1881,2127686,125.00,250.00,125,125
1882,2127642,125.00,250.00,125,125
1883,2124836,125.00,250.00,125,125
1884,2124835,125.00,250.00,125,125
1885,2127688,125.00,250.00,125,125
1886,2125094,125.00,250.00,125,125
1887,2130903,125.00,250.00,125,125
1888,2130924,125.00,250.00,125,125
1889,2130998,125.00,250.00,125,125
1890,2131086,125.00,250.00,125,125
1891,2125095,125.00,250.00,125,125
1892,2001173,125.00,250.00,125,125
1893,2127992,125.00,250.00,125,125
1894,2127994,125.00,250.00,125,125
1895,2131000,125.00,250.00,125,125
1896,2125154,125.00,250.00,125,125
1897,2125152,125.00,250.00,125,125
1898,2125173,125.00,250.00,125,125
1899,2125178,125.00,250.00,125,125
1900,2131061,125.00,250.00,125,125
1901,2131162,125.00,250.00,125,125
1902,2125208,125.00,250.00,125,125
1903,2125214,125.00,250.00,125,125
1904,2131062,125.00,250.00,125,125
1905,2131116,125.00,250.00,125,125
1906,2131113,125.00,250.00,125,125
1907,2131089,125.00,250.00,125,125
1908,2128064,125.00,250.00,125,125
1909,2125611,125.00,250.00,125,125
1910,2125603,125.00,250.00,125,125
1911,2128066,125.00,250.00,125,125
1912,2131229,125.00,250.00,125,125
1913,2090464,125.00,250.00,125,125
1914,2131161,125.00,250.00,125,125
1915,2131231,125.00,250.00,125,125
1916,2128299,125.00,250.00,125,125
1917,2131205,125.00,250.00,125,125
1918,2131203,125.00,250.00,125,125
1919,2128293,125.00,250.00,125,125
1920,2136615,125.00,250.00,125,125
1921,2136620,125.00,250.00,125,125
1922,2134236,125.00,250.00,125,125
1923,2096595,125.00,250.00,125,125
1924,2134231,125.00,250.00,125,125
1925,2131823,125.00,250.00,125,125
1926,2131827,125.00,250.00,125,125
1927,2131863,125.00,250.00,125,125
1928,2128397,125.00,250.00,125,125
1929,2128399,125.00,250.00,125,125
1930,2090683,125.00,250.00,125,125
1931,2131866,125.00,250.00,125,125
1932,2090725,125.00,250.00,125,125
1933,2134261,125.00,250.00,125,125
1934,2134266,125.00,250.00,125,125
1935,2088265,125.00,250.00,125,125
1936,2128431,125.00,250.00,125,125
1937,2128429,125.00,250.00,125,125
1938,2136740,125.00,250.00,125,125
1939,2128497,125.00,250.00,125,125
1940,2132014,125.00,250.00,125,125
1941,2128500,125.00,250.00,125,125
1942,2132012,125.00,250.00,125,125
1943,2145729,125.00,250.00,125,125
1944,2128524,125.00,250.00,125,125
1945,2088586,125.00,250.00,125,125
1946,2136744,125.00,250.00,125,125
1947,2128518,125.00,250.00,125,125
1948,2145725,125.00,250.00,125,125
1949,2088609,125.00,250.00,125,125
1950,2139571,125.00,250.00,125,125
1951,2132324,125.00,250.00,125,125
1952,2139578,125.00,250.00,125,125
1953,2134497,125.00,250.00,125,125
1954,2128683,125.00,250.00,125,125
1955,2128684,125.00,250.00,125,125
1956,2132325,125.00,250.00,125,125
1957,2128662,125.00,250.00,125,125
1958,2134501,125.00,250.00,125,125
1959,2128659,125.00,250.00,125,125
1960,2091097,125.00,250.00,125,125
1961,2090650,125.00,250.00,125,125
1962,2087695,125.00,250.00,125,125
1963,2087735,125.00,250.00,125,125
1964,2087696,125.00,250.00,125,125
1965,2091189,125.00,250.00,125,125
1966,2129078,125.00,250.00,125,125
1967,2129169,125.00,250.00,125,125
1968,2129172,125.00,250.00,125,125
1969,2093312,125.00,250.00,125,125
1970,2129269,125.00,250.00,125,125
1971,2129077,125.00,250.00,125,125
1972,2136863,125.00,250.00,125,125
1973,2136868,125.00,250.00,125,125
1974,2132582,125.00,250.00,125,125
1975,2129271,125.00,250.00,125,125
1976,2129340,125.00,250.00,125,125
1977,2132604,125.00,250.00,125,125
1978,2132608,125.00,250.00,125,125
1979,2132584,125.00,250.00,125,125
1980,2132641,125.00,250.00,125,125
1981,2129476,125.00,250.00,125,125
1982,2132646,125.00,250.00,125,125
1983,2129479,125.00,250.00,125,125
1984,2129372,125.00,250.00,125,125
1985,2129341,125.00,250.00,125,125
1986,2134829,125.00,250.00,125,125
1987,2129370,125.00,250.00,125,125
1988,2090467,125.00,250.00,125,125
1989,2134835,125.00,250.00,125,125
1990,2129558,125.00,250.00,125,125
1991,2129524,125.00,250.00,125,125
1992,2129574,125.00,250.00,125,125
1993,2129523,125.00,250.00,125,125
1994,2129561,125.00,250.00,125,125
1995,2145762,125.00,250.00,125,125
1996,2132989,125.00,250.00,125,125
1997,2132991,125.00,250.00,125,125
1998,2145765,125.00,250.00,125,125
1999,2142771,125.00,250.00,125,125
2000,2134997,125.00,250.00,125,125
2001,2096964,125.00,250.00,125,125
2002,2096967,125.00,250.00,125,125
2003,2134994,125.00,250.00,125,125
2004,2142773,125.00,250.00,125,125
2005,2097037,125.00,250.00,125,125
2006,2097038,125.00,250.00,125,125
2007,2135255,125.00,250.00,125,125
2008,2135146,125.00,250.00,125,125
2009,2135143,125.00,250.00,125,125
2010,2142808,125.00,250.00,125,125
2011,2142818,125.00,250.00,125,125
2012,2135257,125.00,250.00,125,125
2013,2139875,125.00,250.00,125,125
2014,2139881,125.00,250.00,125,125
2015,2094059,125.00,250.00,125,125
2016,2094008,125.00,250.00,125,125
2017,2087860,125.00,250.00,125,125
2018,2137373,125.00,250.00,125,125
2019,2137369,125.00,250.00,125,125
2020,2139923,125.00,250.00,125,125
2021,2139930,125.00,250.00,125,125
2022,2135792,125.00,250.00,125,125
2023,2137807,125.00,250.00,125,125
2024,2135799,125.00,250.00,125,125
2025,2149799,125.00,250.00,125,125
2026,2149801,125.00,250.00,125,125
2027,2135846,125.00,250.00,125,125
2028,2135843,125.00,250.00,125,125
2029,2135976,125.00,250.00,125,125
2030,2136098,125.00,250.00,125,125
2031,2135978,125.00,250.00,125,125
2032,2136096,125.00,250.00,125,125
2033,2142921,125.00,250.00,125,125
2034,2142925,125.00,250.00,125,125
2035,2137804,125.00,250.00,125,125
2036,2143201,125.00,250.00,125,125
2037,2140038,125.00,250.00,125,125
2038,2137931,125.00,250.00,125,125
2039,2140042,125.00,250.00,125,125
2040,2143040,125.00,250.00,125,125
2041,2143169,125.00,250.00,125,125
2042,2143171,125.00,250.00,125,125
2043,2137935,125.00,250.00,125,125
2044,2138006,125.00,250.00,125,125
2045,2138037,125.00,250.00,125,125
2046,2140088,125.00,250.00,125,125
2047,2143165,125.00,250.00,125,125
2048,2137971,125.00,250.00,125,125
2049,2137965,125.00,250.00,125,125
2050,2137998,125.00,250.00,125,125
2051,2138039,125.00,250.00,125,125
2052,2140085,125.00,250.00,125,125
2053,2143166,125.00,250.00,125,125
2054,2143167,125.00,250.00,125,125
2055,2143168,125.00,250.00,125,125
2056,2143237,125.00,250.00,125,125
2057,2143204,125.00,250.00,125,125
2058,2146069,125.00,250.00,125,125
2059,2146066,125.00,250.00,125,125
2060,2143238,125.00,250.00,125,125
2061,2143281,125.00,250.00,125,125
2062,2143278,125.00,250.00,125,125
2063,2138991,125.00,250.00,125,125
2064,2138997,125.00,250.00,125,125
2065,2143355,125.00,250.00,125,125
2066,2143353,125.00,250.00,125,125
2067,2143317,125.00,250.00,125,125
2068,2143318,125.00,250.00,125,125
2069,2139166,125.00,250.00,125,125
2070,2139175,125.00,250.00,125,125
2071,2140697,125.00,250.00,125,125
2072,2146232,125.00,250.00,125,125
2073,2140707,125.00,250.00,125,125
2074,2143399,125.00,250.00,125,125
2075,2143403,125.00,250.00,125,125
2076,2146234,125.00,250.00,125,125
2077,2140737,125.00,250.00,125,125
2078,2143484,125.00,250.00,125,125
2079,2140734,125.00,250.00,125,125
2080,2143486,125.00,250.00,125,125
2081,2140927,125.00,250.00,125,125
2082,2140923,125.00,250.00,125,125
2083,2143541,125.00,250.00,125,125
2084,2143544,125.00,250.00,125,125
2085,2141056,125.00,250.00,125,125
2086,2141012,125.00,250.00,125,125
2087,2143640,125.00,250.00,125,125
2088,2143637,125.00,250.00,125,125
2089,2141053,125.00,250.00,125,125
2090,2141008,125.00,250.00,125,125
2091,2141122,125.00,250.00,125,125
2092,2141204,125.00,250.00,125,125
2093,2149996,125.00,250.00,125,125
2094,2149988,125.00,250.00,125,125
2095,2141211,125.00,250.00,125,125
2096,2141170,125.00,250.00,125,125
2097,2141163,125.00,250.00,125,125
2098,2141129,125.00,250.00,125,125
2099,2146358,125.00,250.00,125,125
2100,2150009,125.00,250.00,125,125
2101,2146359,125.00,250.00,125,125
2102,2150012,125.00,250.00,125,125
2103,2141279,125.00,250.00,125,125
2104,2141287,125.00,250.00,125,125
2105,2146587,125.00,250.00,125,125
2106,2146581,125.00,250.00,125,125
2107,2146765,125.00,250.00,125,125
2108,2146762,125.00,250.00,125,125
2109,2143817,125.00,250.00,125,125
2110,2141334,125.00,250.00,125,125
2111,2141331,125.00,250.00,125,125
2112,2143794,125.00,250.00,125,125
2113,2141407,125.00,250.00,125,125
2114,2143815,125.00,250.00,125,125
2115,2141501,125.00,250.00,125,125
2116,2143795,125.00,250.00,125,125
2117,2156561,125.00,250.00,125,125
2118,2143872,125.00,250.00,125,125
2119,2141411,125.00,250.00,125,125
2120,2156566,125.00,250.00,125,125
2121,2143875,125.00,250.00,125,125
2122,2146849,125.00,250.00,125,125
2123,2141495,125.00,250.00,125,125
2124,2146848,125.00,250.00,125,125
2125,2141703,125.00,250.00,125,125
2126,2153540,125.00,250.00,125,125
2127,2153545,125.00,250.00,125,125
2128,2146960,125.00,250.00,125,125
2129,2141706,125.00,250.00,125,125
2130,2143940,125.00,250.00,125,125
2131,2143943,125.00,250.00,125,125
